_id,type,transaction_date,amount,status,medium,description,merchant_name,category,payer_id,payee_id,raw_source_table,raw_source_id,created_at
p_37311b148714fb94333cc1a9adefbd39,merchant,2024-04-12,-131.3,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,37311b148714fb94333cc1a9adefbd39,2025-10-25T18:50:18.973319
p_3659a7222ede92af1f8cfc2f379ff2e1,merchant,2024-04-12,-438.83,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,3659a7222ede92af1f8cfc2f379ff2e1,2025-10-25T18:50:18.973319
p_1dedb00b212883afb5f07d303762e3f6,merchant,2024-04-12,-11.06,completed,balance,Spotify,Spotify,entertainment,account_123,,purchase,1dedb00b212883afb5f07d303762e3f6,2025-10-25T18:50:18.973319
p_cae896303d358a1e52feca2098fa6ccc,merchant,2024-04-12,-20.04,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,cae896303d358a1e52feca2098fa6ccc,2025-10-25T18:50:18.973319
p_884035085deee5b1dc5f84115062887b,merchant,2024-04-12,-6.04,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,884035085deee5b1dc5f84115062887b,2025-10-25T18:50:18.973319
p_b4e0fd7bcacc8581fed08d149244e5f0,merchant,2024-04-13,-36.96,completed,balance,BP,BP,gas_transport,account_123,,purchase,b4e0fd7bcacc8581fed08d149244e5f0,2025-10-25T18:50:18.973319
p_5c3b2ea8fd174abb052d8f7fc845de34,merchant,2024-04-13,-45.43,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,5c3b2ea8fd174abb052d8f7fc845de34,2025-10-25T18:50:18.973319
p_b84d269266c56a6f9e026ef47dcf0509,merchant,2024-04-13,-3.36,completed,balance,Chipotle,Chipotle,food_dining,account_123,,purchase,b84d269266c56a6f9e026ef47dcf0509,2025-10-25T18:50:18.973319
p_6b521a9f5935a7f061ab092510733aa2,merchant,2024-04-13,-37.17,completed,balance,Home Depot,Home Depot,home,account_123,,purchase,6b521a9f5935a7f061ab092510733aa2,2025-10-25T18:50:18.973319
p_934e552db08438d8e9b6a0f925396226,merchant,2024-04-13,-6.92,completed,balance,Nike.com,Nike.com,shopping_net,account_123,,purchase,934e552db08438d8e9b6a0f925396226,2025-10-25T18:50:18.973319
p_5b34b9b6796c35ef19a22d64bb89a420,merchant,2024-04-14,-2.01,completed,balance,Walmart,Walmart,misc_pos,account_123,,purchase,5b34b9b6796c35ef19a22d64bb89a420,2025-10-25T18:50:18.973319
p_0ad1ab9c08bcaaa7fb4618d1946720c4,merchant,2024-04-15,-62.92,completed,balance,BP,BP,gas_transport,account_123,,purchase,0ad1ab9c08bcaaa7fb4618d1946720c4,2025-10-25T18:50:18.973319
p_ba9f263c0dc19d851494068811df9e58,merchant,2024-04-15,-41.46,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,ba9f263c0dc19d851494068811df9e58,2025-10-25T18:50:18.973319
p_e9e24ce89c2530af0e964f41c443cea7,merchant,2024-04-15,-8.54,completed,balance,Dollar Tree,Dollar Tree,misc_pos,account_123,,purchase,e9e24ce89c2530af0e964f41c443cea7,2025-10-25T18:50:18.973319
p_a8a602732b087fd731238909a4a9223e,merchant,2024-04-15,-16.83,completed,balance,Subway,Subway,food_dining,account_123,,purchase,a8a602732b087fd731238909a4a9223e,2025-10-25T18:50:18.973319
p_84f9761bfe6105d0ce2b6b71b6b1579c,merchant,2024-04-15,-7.42,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,84f9761bfe6105d0ce2b6b71b6b1579c,2025-10-25T18:50:18.973319
p_208b4f6c5e068c55d960ec65a1d97c28,merchant,2024-04-15,-7.41,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,208b4f6c5e068c55d960ec65a1d97c28,2025-10-25T18:50:18.973319
p_ae53840e159f20d6a4438f8ffe20c8a3,merchant,2024-04-15,-7.55,completed,balance,KFC,KFC,food_dining,account_123,,purchase,ae53840e159f20d6a4438f8ffe20c8a3,2025-10-25T18:50:18.973319
p_9799f932ddf2b4fb27a2f872bf7afd9f,merchant,2024-04-16,-9.71,completed,balance,KFC,KFC,food_dining,account_123,,purchase,9799f932ddf2b4fb27a2f872bf7afd9f,2025-10-25T18:50:18.973319
p_bd4cd449f3a005ddf3a246bca9cd240d,merchant,2024-04-16,-7.07,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,bd4cd449f3a005ddf3a246bca9cd240d,2025-10-25T18:50:18.973319
p_8424976391febb98af6ddab3385058be,merchant,2024-04-17,-56.75,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,8424976391febb98af6ddab3385058be,2025-10-25T18:50:18.973319
p_3b80a45f5c6b32cc19d4fcf5256bb5bb,merchant,2024-04-17,-3.6,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,3b80a45f5c6b32cc19d4fcf5256bb5bb,2025-10-25T18:50:18.973319
p_5e2eb681a41da3a71ba3d5e8015406dd,merchant,2024-04-17,-1.69,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,5e2eb681a41da3a71ba3d5e8015406dd,2025-10-25T18:50:18.973319
p_dc3b77b469c8af763d70c8aa25382eb0,merchant,2024-04-17,-73.39,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,dc3b77b469c8af763d70c8aa25382eb0,2025-10-25T18:50:18.973319
p_a4af8a2bcdb1141294b8efa20ccfc9f0,merchant,2024-04-17,-6.76,completed,balance,Target,Target,travel,account_123,,purchase,a4af8a2bcdb1141294b8efa20ccfc9f0,2025-10-25T18:50:18.973319
p_c25fd0ff1a68b9ef3c1a588a0fda7569,merchant,2024-04-18,-56.42,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,c25fd0ff1a68b9ef3c1a588a0fda7569,2025-10-25T18:50:18.973319
p_266537258e22dff9dfedd1c0447bad24,merchant,2024-04-18,-4.53,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,266537258e22dff9dfedd1c0447bad24,2025-10-25T18:50:18.973319
p_021786b187146d49fa3d6b794e90729c,merchant,2024-04-18,-31.63,completed,balance,24 Hour Fitness,24 Hour Fitness,health_fitness,account_123,,purchase,021786b187146d49fa3d6b794e90729c,2025-10-25T18:50:18.973319
p_a3e6e7b3cdfbff335f1b03725e4c8f6a,merchant,2024-04-18,-8.14,completed,balance,Walmart,Walmart,misc_pos,account_123,,purchase,a3e6e7b3cdfbff335f1b03725e4c8f6a,2025-10-25T18:50:18.973319
p_e47598597c52e7174e804b7772193a95,merchant,2024-04-18,-8.38,completed,balance,Shein,Shein,shopping_net,account_123,,purchase,e47598597c52e7174e804b7772193a95,2025-10-25T18:50:18.973319
p_194b775b60f4ca62c770d1acd1140535,merchant,2024-04-18,-86.82,completed,balance,Netflix,Netflix,entertainment,account_123,,purchase,194b775b60f4ca62c770d1acd1140535,2025-10-25T18:50:18.973319
p_58ff40c4323265d5e8511242d77bcb41,merchant,2024-04-18,-143.17,completed,balance,Disney+,Disney+,entertainment,account_123,,purchase,58ff40c4323265d5e8511242d77bcb41,2025-10-25T18:50:18.973319
p_f5af97cdc85f5ab279a60efa34e2c42e,merchant,2024-04-18,-6.65,completed,balance,Walmart,Walmart,travel,account_123,,purchase,f5af97cdc85f5ab279a60efa34e2c42e,2025-10-25T18:50:18.973319
p_aff1cfbe9771a916333367a0a1611d53,merchant,2024-04-18,-2.04,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,aff1cfbe9771a916333367a0a1611d53,2025-10-25T18:50:18.973319
p_14ab2d7a885dd6e6b3b85a9300ede648,merchant,2024-04-19,-100.97,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,14ab2d7a885dd6e6b3b85a9300ede648,2025-10-25T18:50:18.973319
p_e570d375edad6cbc98bd241e6f1c616e,merchant,2024-04-19,-50.49,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,e570d375edad6cbc98bd241e6f1c616e,2025-10-25T18:50:18.973319
p_c8fef6ff2874d826172e361888e4998a,merchant,2024-04-19,-10.16,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,c8fef6ff2874d826172e361888e4998a,2025-10-25T18:50:18.973319
p_757f7d14dd85d6c3289f2feaa2503197,merchant,2024-04-19,-3.06,completed,balance,Nike.com,Nike.com,shopping_net,account_123,,purchase,757f7d14dd85d6c3289f2feaa2503197,2025-10-25T18:50:18.973319
p_65a70285d1695477a30263c86070fbfb,merchant,2024-04-19,-6.04,completed,balance,eBay,eBay,misc_net,account_123,,purchase,65a70285d1695477a30263c86070fbfb,2025-10-25T18:50:18.973319
p_822b7aae28b5207b7fadd7bd52146939,merchant,2024-04-19,-3.65,completed,balance,Chipotle,Chipotle,food_dining,account_123,,purchase,822b7aae28b5207b7fadd7bd52146939,2025-10-25T18:50:18.973319
p_54f619b87bea09ca5f2e01e3fc7abbc8,merchant,2024-04-20,-40.98,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,54f619b87bea09ca5f2e01e3fc7abbc8,2025-10-25T18:50:18.973319
p_eaadc0f0f6ead382071c9fe041444c65,merchant,2024-04-20,-89.94,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,eaadc0f0f6ead382071c9fe041444c65,2025-10-25T18:50:18.973319
p_2734fca202e12a2f265be0aabd47ebec,merchant,2024-04-20,-29.8,completed,balance,IKEA,IKEA,home,account_123,,purchase,2734fca202e12a2f265be0aabd47ebec,2025-10-25T18:50:18.973319
p_418160a449b7e2ef4b296ffd7492d0b8,merchant,2024-04-20,-127.12,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,418160a449b7e2ef4b296ffd7492d0b8,2025-10-25T18:50:18.973319
p_f175f8fdf8772781f21ff3fe7a020aa3,merchant,2024-04-21,-118.85,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,f175f8fdf8772781f21ff3fe7a020aa3,2025-10-25T18:50:18.973319
p_fcaf594fd356f6c11e1a6406766ff1db,merchant,2024-04-21,-61.58,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,fcaf594fd356f6c11e1a6406766ff1db,2025-10-25T18:50:18.973319
p_aa54b10c49de9ebd14318e11c7a75993,merchant,2024-04-21,-1.9,completed,balance,7-Eleven,7-Eleven,misc_pos,account_123,,purchase,aa54b10c49de9ebd14318e11c7a75993,2025-10-25T18:50:18.973319
p_ab2d5acef03f0db2f8249ac4f9a5ae98,merchant,2024-04-21,-37.05,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,ab2d5acef03f0db2f8249ac4f9a5ae98,2025-10-25T18:50:18.973319
p_f65a5a0540a7925b9c4b587cd7041eec,merchant,2024-04-21,-27.49,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,f65a5a0540a7925b9c4b587cd7041eec,2025-10-25T18:50:18.973319
p_50774e2d21bbf08a79e2084cb6a98cbd,merchant,2024-04-21,-8.2,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,50774e2d21bbf08a79e2084cb6a98cbd,2025-10-25T18:50:18.973319
p_a631f1d06b53a07fb1350ec69231981a,merchant,2024-04-22,-76.45,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,a631f1d06b53a07fb1350ec69231981a,2025-10-25T18:50:18.973319
p_9b435bcd807fcfe04a621f47697c6f68,merchant,2024-04-22,-27.48,completed,balance,KFC,KFC,food_dining,account_123,,purchase,9b435bcd807fcfe04a621f47697c6f68,2025-10-25T18:50:18.973319
p_88681824bcaba3613a917c20cefca310,merchant,2024-04-22,-8.09,completed,balance,Walmart,Walmart,misc_pos,account_123,,purchase,88681824bcaba3613a917c20cefca310,2025-10-25T18:50:18.973319
p_abcf0c89c9bf3410c2200fa76361a619,merchant,2024-04-22,-1.57,completed,balance,McDonald's,McDonald's,food_dining,account_123,,purchase,abcf0c89c9bf3410c2200fa76361a619,2025-10-25T18:50:18.973319
p_e01ffb9399c9227dda6dc86c5e1beb9b,merchant,2024-04-22,-6.84,completed,balance,Starbucks,Starbucks,travel,account_123,,purchase,e01ffb9399c9227dda6dc86c5e1beb9b,2025-10-25T18:50:18.973319
p_afe6a80746a4ed1052efe224f14852a0,merchant,2024-04-22,-9.68,completed,balance,Apple Store,Apple Store,shopping_pos,account_123,,purchase,afe6a80746a4ed1052efe224f14852a0,2025-10-25T18:50:18.973319
p_7b7da6c351107839b20c24c08f6aefaa,merchant,2024-04-23,-65.0,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,7b7da6c351107839b20c24c08f6aefaa,2025-10-25T18:50:18.973319
p_36bbbda6a9d506062248631e8dc7f5fa,merchant,2024-04-23,-240.12,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,36bbbda6a9d506062248631e8dc7f5fa,2025-10-25T18:50:18.973319
p_be851dfc9a79378e46a05e5b1cdb4fcc,merchant,2024-04-24,-242.83,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,be851dfc9a79378e46a05e5b1cdb4fcc,2025-10-25T18:50:18.973319
p_e5663f716ab0a6a5e6566472473d7db9,merchant,2024-04-24,-5.9,completed,balance,7-Eleven,7-Eleven,misc_pos,account_123,,purchase,e5663f716ab0a6a5e6566472473d7db9,2025-10-25T18:50:18.973319
p_811a3f13280c76d42b76cba2c8f5cd7a,merchant,2024-04-24,-50.48,completed,balance,24 Hour Fitness,24 Hour Fitness,health_fitness,account_123,,purchase,811a3f13280c76d42b76cba2c8f5cd7a,2025-10-25T18:50:18.973319
p_a449807943ff7bdfde4a4139acaaaef5,merchant,2024-04-25,-46.72,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,a449807943ff7bdfde4a4139acaaaef5,2025-10-25T18:50:18.973319
p_748a060a2d46f58969bb0b003cd28e11,merchant,2024-04-25,-18.19,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,748a060a2d46f58969bb0b003cd28e11,2025-10-25T18:50:18.973319
p_e391c140d90f4e48e17f3e762e457da4,merchant,2024-04-25,-68.77,completed,balance,CVS,CVS,personal_care,account_123,,purchase,e391c140d90f4e48e17f3e762e457da4,2025-10-25T18:50:18.973319
p_ebeb56c21e026dcc83176368b061e8b1,merchant,2024-04-25,-699.18,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,ebeb56c21e026dcc83176368b061e8b1,2025-10-25T18:50:18.973319
p_d5639e097fec72f0397339a25f1e6d39,merchant,2024-04-26,-65.49,completed,balance,Amazon Fresh,Amazon Fresh,grocery_net,account_123,,purchase,d5639e097fec72f0397339a25f1e6d39,2025-10-25T18:50:18.973319
p_11259c100093de41a21254348dfe4a7a,merchant,2024-04-26,-21.13,completed,balance,Chipotle,Chipotle,food_dining,account_123,,purchase,11259c100093de41a21254348dfe4a7a,2025-10-25T18:50:18.973319
p_e933673dd02582f5cc1a73a81a0541ad,merchant,2024-04-26,-9.56,completed,balance,AMC Theatres,AMC Theatres,entertainment,account_123,,purchase,e933673dd02582f5cc1a73a81a0541ad,2025-10-25T18:50:18.973319
p_ac33023fe6f018c40065d18ed3589124,merchant,2024-04-26,-4.13,completed,balance,Amazon,Amazon,shopping_net,account_123,,purchase,ac33023fe6f018c40065d18ed3589124,2025-10-25T18:50:18.973319
p_dbce53a2aec3246d82c3c11effdc9782,merchant,2024-04-26,-4.21,completed,balance,7-Eleven,7-Eleven,misc_pos,account_123,,purchase,dbce53a2aec3246d82c3c11effdc9782,2025-10-25T18:50:18.973319
p_f45be8403dbe92e9ceacef0d8d0b02fd,merchant,2024-04-26,-79.16,completed,balance,McDonald's,McDonald's,food_dining,account_123,,purchase,f45be8403dbe92e9ceacef0d8d0b02fd,2025-10-25T18:50:18.973319
p_60f4fd1791adac7973d23fde41e0c06b,merchant,2024-04-27,-234.38,completed,balance,7-Eleven,7-Eleven,misc_pos,account_123,,purchase,60f4fd1791adac7973d23fde41e0c06b,2025-10-25T18:50:18.973319
p_2f718f16003c5d617c3b2eec6520dfd2,merchant,2024-04-27,-18.22,completed,balance,Subway,Subway,food_dining,account_123,,purchase,2f718f16003c5d617c3b2eec6520dfd2,2025-10-25T18:50:18.973319
p_754a2c1ef05cfa9b447107b8421a3e77,merchant,2024-04-27,-9.88,completed,balance,KFC,KFC,food_dining,account_123,,purchase,754a2c1ef05cfa9b447107b8421a3e77,2025-10-25T18:50:18.973319
p_1b5270c6362bd26813907ada8f246a41,merchant,2024-04-27,-5.07,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,1b5270c6362bd26813907ada8f246a41,2025-10-25T18:50:18.973319
p_3f82216afd754c1f25f760898c2cd897,merchant,2024-04-27,-28.22,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,3f82216afd754c1f25f760898c2cd897,2025-10-25T18:50:18.973319
p_04e253108a623fb60c5ba7db7d826d80,merchant,2024-04-27,-6.23,completed,balance,Apple Store,Apple Store,shopping_pos,account_123,,purchase,04e253108a623fb60c5ba7db7d826d80,2025-10-25T18:50:18.973319
p_691cc3a166ef6166b20e624e97e4db93,merchant,2024-04-27,-4.06,completed,balance,eBay,eBay,misc_net,account_123,,purchase,691cc3a166ef6166b20e624e97e4db93,2025-10-25T18:50:18.973319
p_bd9cb15353a075b8f1f672c3ef9518ea,merchant,2024-04-27,-26.22,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,bd9cb15353a075b8f1f672c3ef9518ea,2025-10-25T18:50:18.973319
p_f3c084ed55437011aac4cef32745b45a,merchant,2024-04-28,-40.6,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,f3c084ed55437011aac4cef32745b45a,2025-10-25T18:50:18.973319
p_65d8de5e60805164f51bb6ba2d62008d,merchant,2024-04-28,-28.15,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,65d8de5e60805164f51bb6ba2d62008d,2025-10-25T18:50:18.973319
p_d46d9d458ad7bde23ef006164b4daf59,merchant,2024-04-28,-16.69,completed,balance,McDonald's,McDonald's,food_dining,account_123,,purchase,d46d9d458ad7bde23ef006164b4daf59,2025-10-25T18:50:18.973319
p_5f2392ad655e983a3e567716d300b16b,merchant,2024-04-28,-4.73,completed,balance,Nike.com,Nike.com,shopping_net,account_123,,purchase,5f2392ad655e983a3e567716d300b16b,2025-10-25T18:50:18.973319
p_a543a58235ed8576d3428a8593e378a2,merchant,2024-04-28,-2.15,completed,balance,Gymshark,Gymshark,health_fitness,account_123,,purchase,a543a58235ed8576d3428a8593e378a2,2025-10-25T18:50:18.973319
p_3de7e23b3b61c5e610e9f7bfff8c435a,merchant,2024-04-29,-48.42,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,3de7e23b3b61c5e610e9f7bfff8c435a,2025-10-25T18:50:18.973319
p_3884799e66b36b5ac30708c371539310,merchant,2024-04-29,-8.01,completed,balance,Walmart,Walmart,misc_pos,account_123,,purchase,3884799e66b36b5ac30708c371539310,2025-10-25T18:50:18.973319
p_e887992d46aa13983ac10b421948fe0f,merchant,2024-04-29,-2.65,completed,balance,KFC,KFC,food_dining,account_123,,purchase,e887992d46aa13983ac10b421948fe0f,2025-10-25T18:50:18.973319
p_193e728104cffae36dab1bba89bc5168,merchant,2024-04-29,-5.42,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,193e728104cffae36dab1bba89bc5168,2025-10-25T18:50:18.973319
p_c055db2acd13e5c4f0beb23bfdfe2723,merchant,2024-04-29,-17.95,completed,balance,Starbucks,Starbucks,food_dining,account_123,,purchase,c055db2acd13e5c4f0beb23bfdfe2723,2025-10-25T18:50:18.973319
p_32b9e630057f00285ae0955f3b43d69b,merchant,2024-04-29,-36.33,completed,balance,CVS,CVS,personal_care,account_123,,purchase,32b9e630057f00285ae0955f3b43d69b,2025-10-25T18:50:18.973319
p_9adf68d5b4f3e9b4ff79ef8687c8a0c1,merchant,2024-04-29,-65.56,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,9adf68d5b4f3e9b4ff79ef8687c8a0c1,2025-10-25T18:50:18.973319
p_56b02453f3b97270d9eef5ab2c84fa2e,merchant,2024-04-29,-89.03,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,56b02453f3b97270d9eef5ab2c84fa2e,2025-10-25T18:50:18.973319
p_47420d266b07977e235b66ff7b508d77,merchant,2024-04-30,-81.59,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,47420d266b07977e235b66ff7b508d77,2025-10-25T18:50:18.973319
p_fc10ab23194de4dd18a99fd4dbc5008d,merchant,2024-04-30,-106.37,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,fc10ab23194de4dd18a99fd4dbc5008d,2025-10-25T18:50:18.973319
p_118be5d02da77e875e07f41f57f7bc51,merchant,2024-04-30,-25.11,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,118be5d02da77e875e07f41f57f7bc51,2025-10-25T18:50:18.973319
p_9a7d879eed51fd9969faafbbbd25efdf,merchant,2024-04-30,-3.54,completed,balance,Apple Store,Apple Store,shopping_pos,account_123,,purchase,9a7d879eed51fd9969faafbbbd25efdf,2025-10-25T18:50:18.973319
p_e262a94ca273c7348273096fa46058e5,merchant,2024-04-30,-88.92,completed,balance,McDonald's,McDonald's,food_dining,account_123,,purchase,e262a94ca273c7348273096fa46058e5,2025-10-25T18:50:18.973319
p_7d191ae7e21a72d38dc4250f0a10f869,merchant,2024-05-01,-69.94,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,7d191ae7e21a72d38dc4250f0a10f869,2025-10-25T18:50:18.973319
p_61efadadd81f4bf0edb2ad21dcf85047,merchant,2024-05-01,-35.44,completed,balance,CVS,CVS,personal_care,account_123,,purchase,61efadadd81f4bf0edb2ad21dcf85047,2025-10-25T18:50:18.973319
p_e5fcbe7242b31b791cc4d9d0ca3f2dcd,merchant,2024-05-01,-98.95,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,e5fcbe7242b31b791cc4d9d0ca3f2dcd,2025-10-25T18:50:18.973319
p_372ef8c9bf14c635391c5593d4dd710c,merchant,2024-05-02,-54.0,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,372ef8c9bf14c635391c5593d4dd710c,2025-10-25T18:50:18.973319
p_48575dfb0fe3cc2466cefa1d3c46d6e1,merchant,2024-05-03,-70.51,completed,balance,BP,BP,gas_transport,account_123,,purchase,48575dfb0fe3cc2466cefa1d3c46d6e1,2025-10-25T18:50:18.973319
p_ccefa099769c01ca4c3b635e21b28e38,merchant,2024-05-03,-118.52,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,ccefa099769c01ca4c3b635e21b28e38,2025-10-25T18:50:18.973319
p_a63bfd98a7fe4d267eef407731d34115,merchant,2024-05-03,-53.54,completed,balance,BP,BP,gas_transport,account_123,,purchase,a63bfd98a7fe4d267eef407731d34115,2025-10-25T18:50:18.973319
p_df994f12607c66e6df2f14d85f00680f,merchant,2024-05-03,-99.65,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,df994f12607c66e6df2f14d85f00680f,2025-10-25T18:50:18.973319
p_832d0bd081b0daccef36f29cd761c17c,merchant,2024-05-03,-23.51,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,832d0bd081b0daccef36f29cd761c17c,2025-10-25T18:50:18.973319
p_bb38a2b98d2643b64634923a8979ad4b,merchant,2024-05-03,-29.28,completed,balance,Netflix,Netflix,entertainment,account_123,,purchase,bb38a2b98d2643b64634923a8979ad4b,2025-10-25T18:50:18.973319
p_abebd8e3b30a0ccbb5e7f0a2e1ca561e,merchant,2024-05-03,-90.06,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,abebd8e3b30a0ccbb5e7f0a2e1ca561e,2025-10-25T18:50:18.973319
p_a2ebea3a20e76c2ce88ba5d091d2999d,merchant,2024-05-04,-42.54,completed,balance,BP,BP,gas_transport,account_123,,purchase,a2ebea3a20e76c2ce88ba5d091d2999d,2025-10-25T18:50:18.973319
p_9437145a524463e15ade99a20a5825fc,merchant,2024-05-04,-1.65,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,9437145a524463e15ade99a20a5825fc,2025-10-25T18:50:18.973319
p_160c38b2173dd62e5f39cf00b0895b62,merchant,2024-05-04,-144.14,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,160c38b2173dd62e5f39cf00b0895b62,2025-10-25T18:50:18.973319
p_785bbc5dfdc7f899990fcbad269a4f45,merchant,2024-05-04,-7.16,completed,balance,7-Eleven,7-Eleven,misc_pos,account_123,,purchase,785bbc5dfdc7f899990fcbad269a4f45,2025-10-25T18:50:18.973319
p_2853b6a6aa109d8f742f2ec7a5676da7,merchant,2024-05-04,-77.68,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,2853b6a6aa109d8f742f2ec7a5676da7,2025-10-25T18:50:18.973319
p_a33b9da35f92042a7bead6827ad83815,merchant,2024-05-04,-9.02,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,a33b9da35f92042a7bead6827ad83815,2025-10-25T18:50:18.973319
p_7b7ee61d63302ddac46454693eb76c18,merchant,2024-05-05,-90.41,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,7b7ee61d63302ddac46454693eb76c18,2025-10-25T18:50:18.973319
p_71f2dbc7143d3f79de780f445215082f,merchant,2024-05-05,-47.6,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,71f2dbc7143d3f79de780f445215082f,2025-10-25T18:50:18.973319
p_3c2134599103bc267adcb4158d856f04,merchant,2024-05-05,-56.56,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,3c2134599103bc267adcb4158d856f04,2025-10-25T18:50:18.973319
p_078859b7af7ccbb322f7a049df583a34,merchant,2024-05-05,-80.55,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,078859b7af7ccbb322f7a049df583a34,2025-10-25T18:50:18.973319
p_09787c648385d1c1eca9046a4cf972b3,merchant,2024-05-05,-66.39,completed,balance,IKEA,IKEA,home,account_123,,purchase,09787c648385d1c1eca9046a4cf972b3,2025-10-25T18:50:18.973319
p_965392723a95f919b04e0e554519b88a,merchant,2024-05-05,-4.71,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,965392723a95f919b04e0e554519b88a,2025-10-25T18:50:18.973319
p_28b815a41b99ca29d2c4b26e778e6b5a,merchant,2024-05-05,-11.22,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,28b815a41b99ca29d2c4b26e778e6b5a,2025-10-25T18:50:18.973319
p_f445a5e447b3666a18d2f387ade4b2f5,merchant,2024-05-05,-76.74,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,f445a5e447b3666a18d2f387ade4b2f5,2025-10-25T18:50:18.973319
p_dd4b884ef1588df5ab9f1837cddd548b,merchant,2024-05-06,-7.13,completed,balance,Shein,Shein,shopping_net,account_123,,purchase,dd4b884ef1588df5ab9f1837cddd548b,2025-10-25T18:50:18.973319
p_c6903940d61ccc90afe7e003a07280d0,merchant,2024-05-06,-5.1,completed,balance,Dollar Tree,Dollar Tree,misc_pos,account_123,,purchase,c6903940d61ccc90afe7e003a07280d0,2025-10-25T18:50:18.973319
p_6dba1448722f2c4fcce12f8df6559d7d,merchant,2024-05-06,-30.56,completed,balance,24 Hour Fitness,24 Hour Fitness,health_fitness,account_123,,purchase,6dba1448722f2c4fcce12f8df6559d7d,2025-10-25T18:50:18.973319
p_15bfbd874a97262e68ce3fa9a6198d43,merchant,2024-05-06,-190.3,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,15bfbd874a97262e68ce3fa9a6198d43,2025-10-25T18:50:18.973319
