_id,type,merchant_id,payer_id,purchase_date,amount,status,medium,description,created_at,merchant_name,category
5c37c366989adccf2bf8875515a71855,merchant,,account_123,2024-03-22,34.39,completed,balance,Disney+,2025-10-25T18:50:18.624901,Disney+,entertainment
b73cb7b71f87b5cb1fe678e404b969bf,merchant,,account_123,2024-03-22,274.88,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,misc_pos
88707eefe1cd8c324812a9f70765e6a2,merchant,,account_123,2024-03-22,440.39,completed,balance,Temu,2025-10-25T18:50:18.624901,Temu,shopping_net
fe40dc3f1ad960958a10acf77eab28ae,merchant,,account_123,2024-03-23,98.69,completed,balance,ExxonMobil,2025-10-25T18:50:18.624901,ExxonMobil,gas_transport
3d3e3547480c0de36dec900f1220b26b,merchant,,account_123,2024-03-23,60.74,completed,balance,Petco,2025-10-25T18:50:18.624901,Petco,kids_pets
0fc2c17e768725c4c90a2f6fb651d9b9,merchant,,account_123,2024-03-23,52.69,completed,balance,Peloton,2025-10-25T18:50:18.624901,Peloton,health_fitness
5f4c42225e0b2376258f9ca48349fa20,merchant,,account_123,2024-03-23,9.84,completed,balance,7-Eleven,2025-10-25T18:50:18.624901,7-Eleven,misc_pos
d38420e6256629000c8b8fb1b0deb2f7,merchant,,account_123,2024-03-23,4.3,completed,balance,Zara,2025-10-25T18:50:18.624901,Zara,shopping_pos
5831cb87c827707b2218765b4f8d2b5c,merchant,,account_123,2024-03-23,25.99,completed,balance,Lowe’s,2025-10-25T18:50:18.624901,Lowe’s,home
ceaabec1242459276f8772be7a96fa8f,merchant,,account_123,2024-03-23,21.81,completed,balance,Home Depot,2025-10-25T18:50:18.624901,Home Depot,home
abc3765dc8690676793bffae721c3318,merchant,,account_123,2024-03-24,48.06,completed,balance,Shell,2025-10-25T18:50:18.624901,Shell,gas_transport
92c8a56f1616fc12746f8dc99b861677,merchant,,account_123,2024-03-24,57.42,completed,balance,Shell,2025-10-25T18:50:18.624901,Shell,gas_transport
a5c64ee247765ca02b50cce9e8b50426,merchant,,account_123,2024-03-24,45.04,completed,balance,Circle K,2025-10-25T18:50:18.624901,Circle K,gas_transport
22324b6c2b9df6b8ea5cf2d2938d0b56,merchant,,account_123,2024-03-24,96.48,completed,balance,Target,2025-10-25T18:50:18.624901,Target,grocery_pos
0c47891aa2dd9822cbff35d88e7c6580,merchant,,account_123,2024-03-24,3.57,completed,balance,H&M,2025-10-25T18:50:18.624901,H&M,shopping_pos
157bf762ec99b565d8f8ea98592dd74e,merchant,,account_123,2024-03-24,8.4,completed,balance,Petco,2025-10-25T18:50:18.624901,Petco,kids_pets
6a200fe6d8acf8b0d60df5358f3467e9,merchant,,account_123,2024-03-24,5.95,completed,balance,PetSmart,2025-10-25T18:50:18.624901,PetSmart,kids_pets
c3e20700e504d7e9bcbee3e495c4c7df,merchant,,account_123,2024-03-25,66.79,completed,balance,LEGO Store,2025-10-25T18:50:18.624901,LEGO Store,kids_pets
24852ba7d991f96c2b40d1a10fc566cc,merchant,,account_123,2024-03-25,14.14,completed,balance,24 Hour Fitness,2025-10-25T18:50:18.624901,24 Hour Fitness,health_fitness
1836d50b7e4c4a1503cb5b875c779cd5,merchant,,account_123,2024-03-25,38.2,completed,balance,Walgreens,2025-10-25T18:50:18.624901,Walgreens,personal_care
3215ae1ea935ac7303c059aa49740ea4,merchant,,account_123,2024-03-26,56.38,completed,balance,Chevron,2025-10-25T18:50:18.624901,Chevron,gas_transport
9e16d76a6723c85c4e7b7efe08e9489a,merchant,,account_123,2024-03-26,101.69,completed,balance,BP,2025-10-25T18:50:18.624901,BP,gas_transport
b7e4bf16a7ecad96c3677856115203ee,merchant,,account_123,2024-03-26,182.41,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,misc_pos
3f953c1590e867ed53485d94a587294b,merchant,,account_123,2024-03-26,14.6,completed,balance,HBO Max,2025-10-25T18:50:18.624901,HBO Max,entertainment
e9279ae8183bc688a347b2f0d883a54b,merchant,,account_123,2024-03-26,20.03,completed,balance,Home Depot,2025-10-25T18:50:18.624901,Home Depot,home
e47045a6f2f019949fa6ef8b7640ece7,merchant,,account_123,2024-03-26,18.68,completed,balance,Gymshark,2025-10-25T18:50:18.624901,Gymshark,health_fitness
8375cd1141be0789482265f757106193,merchant,,account_123,2024-03-26,15.95,completed,balance,Starbucks,2025-10-25T18:50:18.624901,Starbucks,food_dining
6fd2c82b7af0453f1724e8148bb67212,merchant,,account_123,2024-03-26,2.72,completed,balance,LEGO Store,2025-10-25T18:50:18.624901,LEGO Store,kids_pets
c99b1545c04b35ca2d5704f011f6c8fb,merchant,,account_123,2024-03-26,5.41,completed,balance,Oxxo,2025-10-25T18:50:18.624901,Oxxo,misc_pos
bb755aafd876da8a651ad7db0a462440,merchant,,account_123,2024-03-26,9.67,completed,balance,Ebay,2025-10-25T18:50:18.624901,Ebay,shopping_net
f16d23965195e44fc21cbf626f1e28a4,merchant,,account_123,2024-03-26,99.49,completed,balance,Home Depot,2025-10-25T18:50:18.624901,Home Depot,home
a8179232f0da0683780f747059905008,merchant,,account_123,2024-03-26,20.47,completed,balance,LEGO Store,2025-10-25T18:50:18.624901,LEGO Store,kids_pets
31868b820c680dda3cf2efd3348f1ce3,merchant,,account_123,2024-03-27,3.79,completed,balance,Etsy,2025-10-25T18:50:18.624901,Etsy,misc_net
c9372460b58511fa5315d91d2b211f3c,merchant,,account_123,2024-03-27,55.7,completed,balance,IKEA,2025-10-25T18:50:18.624901,IKEA,home
c80e6f1259a4265ec5ab517b76e74aae,merchant,,account_123,2024-03-27,112.01,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
b408d94e8cd05b4584445621294a3043,merchant,,account_123,2024-03-27,91.14,completed,balance,Walgreens,2025-10-25T18:50:18.624901,Walgreens,personal_care
79520de97790f5ce24c06714d773c325,merchant,,account_123,2024-03-28,48.12,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
48f17df8e6d918a216db91bc46231d1f,merchant,,account_123,2024-03-28,14.41,completed,balance,Spotify,2025-10-25T18:50:18.624901,Spotify,entertainment
f208f5b92e265f33363a716362a873f5,merchant,,account_123,2024-03-28,33.19,completed,balance,Wayfair,2025-10-25T18:50:18.624901,Wayfair,home
2ec8495906f3ed46a1df79ba92505219,merchant,,account_123,2024-03-28,11.53,completed,balance,Sephora,2025-10-25T18:50:18.624901,Sephora,personal_care
d239c3c0ad53ffb7f2a32e9323277918,merchant,,account_123,2024-03-29,72.44,completed,balance,Chevron,2025-10-25T18:50:18.624901,Chevron,gas_transport
034271099d79bccd8910444321fc2a78,merchant,,account_123,2024-03-29,42.82,completed,balance,Chevron,2025-10-25T18:50:18.624901,Chevron,gas_transport
eb55bbb9abf996bfc444d527e312f587,merchant,,account_123,2024-03-29,87.47,completed,balance,Target,2025-10-25T18:50:18.624901,Target,grocery_pos
7156bc96967380a3cc5f0f63ead25a8f,merchant,,account_123,2024-03-29,8.45,completed,balance,IKEA,2025-10-25T18:50:18.624901,IKEA,shopping_pos
919c930360b192d5bce8aab6cb406a79,merchant,,account_123,2024-03-29,149.05,completed,balance,IKEA,2025-10-25T18:50:18.624901,IKEA,home
1603afd1dab43927d473885072dfe0a7,merchant,,account_123,2024-03-29,31.97,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
422ac780e1d3a1042c31608c12ec892e,merchant,,account_123,2024-03-29,50.57,completed,balance,Lowe’s,2025-10-25T18:50:18.624901,Lowe’s,home
a6cfb5c2f350bf124a31f9d1d68bee9c,merchant,,account_123,2024-03-30,54.91,completed,balance,ExxonMobil,2025-10-25T18:50:18.624901,ExxonMobil,gas_transport
b3b11061322fa514977d15f0ba588325,merchant,,account_123,2024-03-30,107.01,completed,balance,HEB,2025-10-25T18:50:18.624901,HEB,grocery_pos
c9b5963b41a811b7dc7a58531a83e361,merchant,,account_123,2024-03-30,47.28,completed,balance,Spotify,2025-10-25T18:50:18.624901,Spotify,entertainment
cec1d37c144bfc956f9aa45657e0585d,merchant,,account_123,2024-03-30,73.17,completed,balance,Gymshark,2025-10-25T18:50:18.624901,Gymshark,health_fitness
fac01dd8a333a03c417d607df05494b3,merchant,,account_123,2024-03-30,2.55,completed,balance,Zara,2025-10-25T18:50:18.624901,Zara,shopping_pos
af354b65b957924e50b011c7860811c1,merchant,,account_123,2024-03-30,4.52,completed,balance,Sephora,2025-10-25T18:50:18.624901,Sephora,personal_care
c50ade3d350e634d6414e677f524cd6d,merchant,,account_123,2024-03-30,58.83,completed,balance,Petco,2025-10-25T18:50:18.624901,Petco,kids_pets
1d7da963c66e257ed17acde22c68d089,merchant,,account_123,2024-03-30,117.61,completed,balance,Netflix,2025-10-25T18:50:18.624901,Netflix,entertainment
b7df884f8007ddc8527e03bedde2320c,merchant,,account_123,2024-03-30,33.46,completed,balance,Home Depot,2025-10-25T18:50:18.624901,Home Depot,home
67d68732212a92af581bc46e8b2814b3,merchant,,account_123,2024-03-31,39.18,completed,balance,Circle K,2025-10-25T18:50:18.973319,Circle K,gas_transport
73cb378182ccc37a4dbcb7cbbfe50ef9,merchant,,account_123,2024-03-31,58.85,completed,balance,Circle K,2025-10-25T18:50:18.973319,Circle K,gas_transport
6f46025a72d14b3c536ba59611204913,merchant,,account_123,2024-03-31,97.15,completed,balance,Walmart,2025-10-25T18:50:18.973319,Walmart,grocery_pos
2a59aa9b387484cd222c96cfab7c24a1,merchant,,account_123,2024-03-31,58.69,completed,balance,ExxonMobil,2025-10-25T18:50:18.973319,ExxonMobil,gas_transport
c7736d5dc56bfae0a48bc00d484bbf64,merchant,,account_123,2024-03-31,35.28,completed,balance,CVS,2025-10-25T18:50:18.973319,CVS,personal_care
2952e927ebcddfe60f07924eeab958df,merchant,,account_123,2024-03-31,24.74,completed,balance,Peloton,2025-10-25T18:50:18.973319,Peloton,health_fitness
d91cd072c84953ca8a6094225b447a9b,merchant,,account_123,2024-03-31,23.99,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
a04313b9131e6bc88f60c96f598611d8,merchant,,account_123,2024-03-31,1.67,completed,balance,Temu,2025-10-25T18:50:18.973319,Temu,shopping_net
6177f6a51b8582280c30ff489d3368db,merchant,,account_123,2024-03-31,1.45,completed,balance,Dollar Tree,2025-10-25T18:50:18.973319,Dollar Tree,misc_pos
7ec61054a8e76b5804d20abeb1017f91,merchant,,account_123,2024-03-31,36.07,completed,balance,Lowe’s,2025-10-25T18:50:18.973319,Lowe’s,home
35a8a5be2978d083a68802938e3b1366,merchant,,account_123,2024-03-31,5.89,completed,balance,Amazon,2025-10-25T18:50:18.973319,Amazon,shopping_net
a86133d373cb1bb0a4fee47033a8223f,merchant,,account_123,2024-03-31,1.62,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
1f36714aa29674ea2f44258e9909ea48,merchant,,account_123,2024-04-01,74.87,completed,balance,Sam's Club,2025-10-25T18:50:18.973319,Sam's Club,grocery_pos
7f017b106fcaff33e8fee053bc6ce478,merchant,,account_123,2024-04-01,118.13,completed,balance,Target,2025-10-25T18:50:18.973319,Target,grocery_pos
c3972a766eb658856fd928cfba29d7e4,merchant,,account_123,2024-04-01,9.69,completed,balance,Ebay,2025-10-25T18:50:18.973319,Ebay,shopping_net
eb70f8e46332f2c986649270d446f253,merchant,,account_123,2024-04-01,201.74,completed,balance,Wayfair,2025-10-25T18:50:18.973319,Wayfair,home
121d035fb3940149b0cd44b8b2900aaa,merchant,,account_123,2024-04-01,279.51,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
4624884892f083048debe635406dd725,merchant,,account_123,2024-04-01,27.15,completed,balance,HBO Max,2025-10-25T18:50:18.973319,HBO Max,entertainment
5aadf6c5f399b21f519bf488f283c333,merchant,,account_123,2024-04-01,4.67,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
503ab934313235103f9b6e0223afb9e8,merchant,,account_123,2024-04-01,1.47,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
3a1c0a60f55b5819e3b2b1930d57fe89,merchant,,account_123,2024-04-01,149.84,completed,balance,Petco,2025-10-25T18:50:18.973319,Petco,kids_pets
ede8726cc1aa49da66c466db822bbdd8,merchant,,account_123,2024-04-02,51.63,completed,balance,BP,2025-10-25T18:50:18.973319,BP,gas_transport
9ded99b4f17fa2b4df4d5e40812a33a2,merchant,,account_123,2024-04-02,40.57,completed,balance,Circle K,2025-10-25T18:50:18.973319,Circle K,gas_transport
894a5f610042553ae5c2ea29f950dcc2,merchant,,account_123,2024-04-02,5.55,completed,balance,Amazon,2025-10-25T18:50:18.973319,Amazon,shopping_net
62a20833a85654af4eb27f6a513b8159,merchant,,account_123,2024-04-02,7.82,completed,balance,PetSmart,2025-10-25T18:50:18.973319,PetSmart,kids_pets
737b33a663538dc9303dee655babe0a0,merchant,,account_123,2024-04-03,58.44,completed,balance,Circle K,2025-10-25T18:50:18.973319,Circle K,gas_transport
52390a46275c225ee0d914dff8797037,merchant,,account_123,2024-04-03,30.58,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,home
a468fbd6843890d63ee1007880acdcfc,merchant,,account_123,2024-04-03,4.67,completed,balance,LEGO Store,2025-10-25T18:50:18.973319,LEGO Store,kids_pets
0041bc0e4aeca31e172896c67f4a3b94,merchant,,account_123,2024-04-04,134.9,completed,balance,Costco,2025-10-25T18:50:18.973319,Costco,grocery_pos
f90fa9466ff6236d636105d3c519cb98,merchant,,account_123,2024-04-04,66.78,completed,balance,Walmart,2025-10-25T18:50:18.973319,Walmart,grocery_pos
7249e347c60faf59b949d8adac14e348,merchant,,account_123,2024-04-04,15.19,completed,balance,LEGO Store,2025-10-25T18:50:18.973319,LEGO Store,kids_pets
c4f33fe8faef6364029c4c3bb7a4cbd7,merchant,,account_123,2024-04-04,339.0,completed,balance,Dollar Tree,2025-10-25T18:50:18.973319,Dollar Tree,misc_pos
16606b669f7c7ac3d14d6184f19a996a,merchant,,account_123,2024-04-04,11.3,completed,balance,AMC Theatres,2025-10-25T18:50:18.973319,AMC Theatres,entertainment
73ccaa5e0db7e882db7192e2757f8fbc,merchant,,account_123,2024-04-04,2.52,completed,balance,7-Eleven,2025-10-25T18:50:18.973319,7-Eleven,misc_pos
157021c4d5bd226d02b756192ab2970c,merchant,,account_123,2024-04-04,1.25,completed,balance,Zara,2025-10-25T18:50:18.973319,Zara,shopping_pos
6ec290c9d2a3f1dc4f80fcbff10cd885,merchant,,account_123,2024-04-05,52.72,completed,balance,AMC Theatres,2025-10-25T18:50:18.973319,AMC Theatres,entertainment
2bc3ebeb19d3ded38cca023e973d4188,merchant,,account_123,2024-04-05,56.02,completed,balance,Walgreens,2025-10-25T18:50:18.973319,Walgreens,personal_care
46e4a2d9de72f465271f1f9ac03302e0,merchant,,account_123,2024-04-05,37.53,completed,balance,PetSmart,2025-10-25T18:50:18.973319,PetSmart,kids_pets
441be1b2e2f01785c83de70d9263d30f,merchant,,account_123,2024-04-05,3.96,completed,balance,Planet Fitness,2025-10-25T18:50:18.973319,Planet Fitness,health_fitness
46bb06cb2649858e9e8b18d37d8e4ddc,merchant,,account_123,2024-04-05,9.26,completed,balance,7-Eleven,2025-10-25T18:50:18.973319,7-Eleven,misc_pos
aee3f627a6dc5ced28289138ee3d3a87,merchant,,account_123,2024-04-06,27.62,completed,balance,Whole Foods Online,2025-10-25T18:50:18.973319,Whole Foods Online,grocery_net
03a39e17953da4ceca9c10ebf3ba4df4,merchant,,account_123,2024-04-06,1.76,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
7994109853c7810bb46a841f997820ed,merchant,,account_123,2024-04-06,9.86,completed,balance,Zara,2025-10-25T18:50:18.973319,Zara,shopping_pos
85c9ca040b8b72c6fc6514fa86798889,merchant,,account_123,2024-04-06,8.55,completed,balance,Nike.com,2025-10-25T18:50:18.973319,Nike.com,shopping_net
b186d9204b7dda6ea67ed8763dda08aa,merchant,,account_123,2024-04-06,3.45,completed,balance,H&M,2025-10-25T18:50:18.973319,H&M,shopping_pos
0359822ebe2f4791f4be0fd8de99f5f8,merchant,,account_123,2024-04-06,5.27,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
a744e993b3c636f7224149ee9f28b9f0,merchant,,account_123,2024-04-06,35.98,completed,balance,CVS,2025-10-25T18:50:18.973319,CVS,personal_care
261e7f4baa66d40f9034655e45e610cd,merchant,,account_123,2024-04-07,71.55,completed,balance,Chevron,2025-10-25T18:50:18.973319,Chevron,gas_transport
3bc06e1c066aa7c3f6dd2a67f01d73a3,merchant,,account_123,2024-04-07,71.17,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,home
df6e3a4b4b88eff5b66c11f7958aa008,merchant,,account_123,2024-04-07,7.47,completed,balance,Walgreens,2025-10-25T18:50:18.973319,Walgreens,personal_care
e0de32ddff6b16cde0452670acf1e2e6,merchant,,account_123,2024-04-07,277.97,completed,balance,Oxxo,2025-10-25T18:50:18.973319,Oxxo,misc_pos
533646b37be6ccf1800bfac4686cb35e,merchant,,account_123,2024-04-07,33.03,completed,balance,Ulta Beauty,2025-10-25T18:50:18.973319,Ulta Beauty,personal_care
3770482beaf0cf659942389b3b3f419d,merchant,,account_123,2024-04-07,4.75,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
f61f12cb965fe7f8964e33a92fbc2a5a,merchant,,account_123,2024-04-07,2.38,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
b9e5084801e1797f78d92e100ba20389,merchant,,account_123,2024-04-08,77.33,completed,balance,BP,2025-10-25T18:50:18.973319,BP,gas_transport
06195528902f6e14f9d7a3ecd8b141d3,merchant,,account_123,2024-04-08,46.35,completed,balance,KFC,2025-10-25T18:50:18.973319,KFC,food_dining
d0826313800328c94dcbec0453c7512a,merchant,,account_123,2024-04-08,1.15,completed,balance,Zara,2025-10-25T18:50:18.973319,Zara,shopping_pos
734aba4071b4ac41fedd2e55541ea14f,merchant,,account_123,2024-04-08,36.78,completed,balance,Build-A-Bear,2025-10-25T18:50:18.973319,Build-A-Bear,kids_pets
2fce5d8566ab9071d61241cfdaf890b6,merchant,,account_123,2024-04-09,105.56,completed,balance,Target,2025-10-25T18:50:18.973319,Target,grocery_pos
fd4e98729d111149731ad3c5f59c94e8,merchant,,account_123,2024-04-09,126.35,completed,balance,HEB,2025-10-25T18:50:18.973319,HEB,grocery_pos
dcde6237d473a345f73a08f868915080,merchant,,account_123,2024-04-09,7.88,completed,balance,H&M,2025-10-25T18:50:18.973319,H&M,shopping_pos
6a2efb210e734e236638fcaf8e98856c,merchant,,account_123,2024-04-09,63.55,completed,balance,Wayfair,2025-10-25T18:50:18.973319,Wayfair,home
df734a49edab1e1b35ca54c76f9e7e5a,merchant,,account_123,2024-04-09,16.0,completed,balance,LEGO Store,2025-10-25T18:50:18.973319,LEGO Store,kids_pets
eb11083f4ff3d6dc060a40616f5a468a,merchant,,account_123,2024-04-09,3.93,completed,balance,Best Buy,2025-10-25T18:50:18.973319,Best Buy,shopping_pos
84d02c61cfeb6963ba8deee3321417e9,merchant,,account_123,2024-04-10,105.08,completed,balance,Whole Foods Online,2025-10-25T18:50:18.973319,Whole Foods Online,grocery_net
b4ad787c1db79cf0c94f7cf4e0f06b3d,merchant,,account_123,2024-04-10,121.11,completed,balance,Planet Fitness,2025-10-25T18:50:18.973319,Planet Fitness,health_fitness
1b77047bca914dc4d2473f52bd40744e,merchant,,account_123,2024-04-10,70.21,completed,balance,Walgreens,2025-10-25T18:50:18.973319,Walgreens,personal_care
4aa24dbc47f55da63167a719ce717e86,merchant,,account_123,2024-04-11,112.09,completed,balance,Costco,2025-10-25T18:50:18.973319,Costco,grocery_pos
2ad52971d54255aa616f64c26a7de99b,merchant,,account_123,2024-04-11,106.4,completed,balance,Walmart,2025-10-25T18:50:18.973319,Walmart,grocery_pos
4e3981961722db2657d1d96b021b6f2a,merchant,,account_123,2024-04-11,53.15,completed,balance,ExxonMobil,2025-10-25T18:50:18.973319,ExxonMobil,gas_transport
cd6fcc3068c76b2330e9449412e45c42,merchant,,account_123,2024-04-11,3.16,completed,balance,Ebay,2025-10-25T18:50:18.973319,Ebay,shopping_net
8c76cbc654ed3ec2da0c5eec02adf925,merchant,,account_123,2024-04-11,9.73,completed,balance,Temu,2025-10-25T18:50:18.973319,Temu,shopping_net
d46c827ddc0f49ca672442220fc19cd7,merchant,,account_123,2024-04-11,14.22,completed,balance,Walgreens,2025-10-25T18:50:18.973319,Walgreens,personal_care
5f87c129ec232f7a9acef3394661e479,merchant,,account_123,2024-04-12,104.01,completed,balance,Walmart,2025-10-25T18:50:18.973319,Walmart,grocery_pos
37311b148714fb94333cc1a9adefbd39,merchant,,account_123,2024-04-12,131.3,completed,balance,HEB,2025-10-25T18:50:18.973319,HEB,grocery_pos
3659a7222ede92af1f8cfc2f379ff2e1,merchant,,account_123,2024-04-12,438.83,completed,balance,Sephora,2025-10-25T18:50:18.973319,Sephora,personal_care
1dedb00b212883afb5f07d303762e3f6,merchant,,account_123,2024-04-12,11.06,completed,balance,Spotify,2025-10-25T18:50:18.973319,Spotify,entertainment
cae896303d358a1e52feca2098fa6ccc,merchant,,account_123,2024-04-12,20.04,completed,balance,Lowe’s,2025-10-25T18:50:18.973319,Lowe’s,home
884035085deee5b1dc5f84115062887b,merchant,,account_123,2024-04-12,6.04,completed,balance,Ebay,2025-10-25T18:50:18.973319,Ebay,shopping_net
b4e0fd7bcacc8581fed08d149244e5f0,merchant,,account_123,2024-04-13,36.96,completed,balance,BP,2025-10-25T18:50:18.973319,BP,gas_transport
5c3b2ea8fd174abb052d8f7fc845de34,merchant,,account_123,2024-04-13,45.43,completed,balance,ExxonMobil,2025-10-25T18:50:18.973319,ExxonMobil,gas_transport
b84d269266c56a6f9e026ef47dcf0509,merchant,,account_123,2024-04-13,3.36,completed,balance,Chipotle,2025-10-25T18:50:18.973319,Chipotle,food_dining
6b521a9f5935a7f061ab092510733aa2,merchant,,account_123,2024-04-13,37.17,completed,balance,Home Depot,2025-10-25T18:50:18.973319,Home Depot,home
934e552db08438d8e9b6a0f925396226,merchant,,account_123,2024-04-13,6.92,completed,balance,Nike.com,2025-10-25T18:50:18.973319,Nike.com,shopping_net
5b34b9b6796c35ef19a22d64bb89a420,merchant,,account_123,2024-04-14,2.01,completed,balance,Walmart,2025-10-25T18:50:18.973319,Walmart,misc_pos
0ad1ab9c08bcaaa7fb4618d1946720c4,merchant,,account_123,2024-04-15,62.92,completed,balance,BP,2025-10-25T18:50:18.973319,BP,gas_transport
ba9f263c0dc19d851494068811df9e58,merchant,,account_123,2024-04-15,41.46,completed,balance,Circle K,2025-10-25T18:50:18.973319,Circle K,gas_transport
e9e24ce89c2530af0e964f41c443cea7,merchant,,account_123,2024-04-15,8.54,completed,balance,Dollar Tree,2025-10-25T18:50:18.973319,Dollar Tree,misc_pos
a8a602732b087fd731238909a4a9223e,merchant,,account_123,2024-04-15,16.83,completed,balance,Subway,2025-10-25T18:50:18.973319,Subway,food_dining
84f9761bfe6105d0ce2b6b71b6b1579c,merchant,,account_123,2024-04-15,7.42,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
208b4f6c5e068c55d960ec65a1d97c28,merchant,,account_123,2024-04-15,7.41,completed,balance,Oxxo,2025-10-25T18:50:18.973319,Oxxo,misc_pos
ae53840e159f20d6a4438f8ffe20c8a3,merchant,,account_123,2024-04-15,7.55,completed,balance,KFC,2025-10-25T18:50:18.973319,KFC,food_dining
9799f932ddf2b4fb27a2f872bf7afd9f,merchant,,account_123,2024-04-16,9.71,completed,balance,KFC,2025-10-25T18:50:18.973319,KFC,food_dining
bd4cd449f3a005ddf3a246bca9cd240d,merchant,,account_123,2024-04-16,7.07,completed,balance,Amazon,2025-10-25T18:50:18.973319,Amazon,misc_net
8424976391febb98af6ddab3385058be,merchant,,account_123,2024-04-17,56.75,completed,balance,Chevron,2025-10-25T18:50:18.973319,Chevron,gas_transport
3b80a45f5c6b32cc19d4fcf5256bb5bb,merchant,,account_123,2024-04-17,3.6,completed,balance,Temu,2025-10-25T18:50:18.973319,Temu,shopping_net
5e2eb681a41da3a71ba3d5e8015406dd,merchant,,account_123,2024-04-17,1.69,completed,balance,Best Buy,2025-10-25T18:50:18.973319,Best Buy,shopping_pos
dc3b77b469c8af763d70c8aa25382eb0,merchant,,account_123,2024-04-17,73.39,completed,balance,Wayfair,2025-10-25T18:50:18.973319,Wayfair,home
a4af8a2bcdb1141294b8efa20ccfc9f0,merchant,,account_123,2024-04-17,6.76,completed,balance,Target,2025-10-25T18:50:18.973319,Target,travel
c25fd0ff1a68b9ef3c1a588a0fda7569,merchant,,account_123,2024-04-18,56.42,completed,balance,Shell,2025-10-25T18:50:18.973319,Shell,gas_transport
266537258e22dff9dfedd1c0447bad24,merchant,,account_123,2024-04-18,4.53,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
021786b187146d49fa3d6b794e90729c,merchant,,account_123,2024-04-18,31.63,completed,balance,24 Hour Fitness,2025-10-25T18:50:18.973319,24 Hour Fitness,health_fitness
a3e6e7b3cdfbff335f1b03725e4c8f6a,merchant,,account_123,2024-04-18,8.14,completed,balance,Walmart,2025-10-25T18:50:18.973319,Walmart,misc_pos
e47598597c52e7174e804b7772193a95,merchant,,account_123,2024-04-18,8.38,completed,balance,Shein,2025-10-25T18:50:18.973319,Shein,shopping_net
194b775b60f4ca62c770d1acd1140535,merchant,,account_123,2024-04-18,86.82,completed,balance,Netflix,2025-10-25T18:50:18.973319,Netflix,entertainment
58ff40c4323265d5e8511242d77bcb41,merchant,,account_123,2024-04-18,143.17,completed,balance,Disney+,2025-10-25T18:50:18.973319,Disney+,entertainment
f5af97cdc85f5ab279a60efa34e2c42e,merchant,,account_123,2024-04-18,6.65,completed,balance,Walmart,2025-10-25T18:50:18.973319,Walmart,travel
aff1cfbe9771a916333367a0a1611d53,merchant,,account_123,2024-04-18,2.04,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,shopping_pos
14ab2d7a885dd6e6b3b85a9300ede648,merchant,,account_123,2024-04-19,100.97,completed,balance,Costco,2025-10-25T18:50:18.973319,Costco,grocery_pos
e570d375edad6cbc98bd241e6f1c616e,merchant,,account_123,2024-04-19,50.49,completed,balance,Shell,2025-10-25T18:50:18.973319,Shell,gas_transport
c8fef6ff2874d826172e361888e4998a,merchant,,account_123,2024-04-19,10.16,completed,balance,Petco,2025-10-25T18:50:18.973319,Petco,kids_pets
757f7d14dd85d6c3289f2feaa2503197,merchant,,account_123,2024-04-19,3.06,completed,balance,Nike.com,2025-10-25T18:50:18.973319,Nike.com,shopping_net
65a70285d1695477a30263c86070fbfb,merchant,,account_123,2024-04-19,6.04,completed,balance,eBay,2025-10-25T18:50:18.973319,eBay,misc_net
822b7aae28b5207b7fadd7bd52146939,merchant,,account_123,2024-04-19,3.65,completed,balance,Chipotle,2025-10-25T18:50:18.973319,Chipotle,food_dining
54f619b87bea09ca5f2e01e3fc7abbc8,merchant,,account_123,2024-04-20,40.98,completed,balance,Chevron,2025-10-25T18:50:18.973319,Chevron,gas_transport
eaadc0f0f6ead382071c9fe041444c65,merchant,,account_123,2024-04-20,89.94,completed,balance,Sam's Club,2025-10-25T18:50:18.973319,Sam's Club,grocery_pos
2734fca202e12a2f265be0aabd47ebec,merchant,,account_123,2024-04-20,29.8,completed,balance,IKEA,2025-10-25T18:50:18.973319,IKEA,home
